id	name	artist	genres	artist_followers	artist_popularity	markets	album	released_date	album_popularity	duration	explicit	popularity
62cTBLXbzEPQeISCDalvCH	Sacrifice	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	82	2022 西洋排行總回顧	2022-12-17	0	188918	True	0
619NlZm4VOjTn8iVlC4qPi	Blinding Lights	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	New Year's Eve Party Music	2022-12-17	0	201573	False	0
0GpUHoZ0uu4K7xDNG9z0KZ	I Was Never There	The Weeknd,Gesaffelstein	pop,destroy techno,dark clubbing,canadian pop,canadian contemporary r&b	54398701,465256	96,76	95	Best of 2022: Trending Viral	2022-12-17	0	241066	False	0
4DhDttuxnDPVrNL2KET2Sq	Blinding Lights	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	New Year's Eve Party	2022-12-17	0	201573	False	0
3FcLoDwqpQTqQ2FW78WZGg	Blinding Lights	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	94	New Year Driving	2022-12-17	0	201573	False	0
6ik2cvgRPHdZplCwOdQk5r	Out of Time	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Best of 2022	2022-12-17	0	214190	False	0
3HWE7gtyBDtMk2AbVPICk0	Sacrifice	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	93	Best of the Best 2022	2022-12-17	0	188918	True	0
5pipdk0bMhz0xh41ERH1hX	Die For You	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Best of 2022: Trending Viral	2022-12-17	0	260255	False	0
2DbSC5dEmHCuBSkCZ17PRb	Die For You	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Best of 2022: Sexy Songs	2022-12-17	0	260255	False	0
3vhncnfKVmq8AkRT00IIyI	Save Your Tears	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	New Year's Eve Party 2022	2022-12-17	0	215627	True	0
1wErjL1bOVfaKd4X8W3Fk6	Save Your Tears	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	New Year's Eve Party	2022-12-17	0	215627	True	0
1DXzUtMMVstAdNaw7wfAcR	After Hours	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Tick Tock 2022	2022-12-17	0	361946	False	0
6IBEu4SwfeUtFGFDEZeIJn	Blinding Lights	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	94	Party Playlist	2022-12-16	0	201573	False	0
0wvrycgQfH4svzA4IM0p8S	Blinding Lights	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	New Years 2023	2022-12-16	0	201573	False	0
09w2kvCnXAeBKSHPPlmqRJ	Sacrifice	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Ziemlich beste Lieder 2022	2022-12-17	0	188918	True	0
2liQcXFCWNq4mjwehzQBZy	Take My Breath - Single Version	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	93	NYÅRSFEST	2022-12-17	0	220196	False	0
5i9Lfd7YBZDsrFHnzSHJiK	Save Your Tears	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	New Years 2023	2022-12-15	2	215627	True	1
2AmQXd7JBtLsKsUz0zF158	Sacrifice	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Charts 2022	2022-12-17	0	188918	True	0
32lrGkkS16PzwEZnQ1lgOM	Die For You	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	94	Cañonazos de Pop en Diciembre	2022-12-16	0	260255	False	0
5IatMb7tZdKBSd5ro6R8ic	Blinding Lights	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Popsito bien melo	2022-12-09	12	201573	False	2
4U9uilB0agEXF535evsp4l	Starboy	The Weeknd,Daft Punk	pop,filter house,canadian pop,canadian contemporary r&b,electro	54398701,9068262	96,81	95	New Years 2023	2022-12-16	0	230461	True	0
07ooWj4FAe8QOcapAJfEhN	Die For You	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Tick Tock 2022	2022-12-17	0	260255	False	0
6FOslT0ns3K2jV8upgWn8g	Can't Feel My Face	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	93	Srećna Nova 2023. Godina!	2022-12-03	12	213520	False	8
1yhPHuDyYVHi9EtTRzjpEx	Blinding Lights	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	New Years 2023	2022-12-15	2	201573	False	0
40qPIX2OaYSRMpTrZk2yXR	Die For You	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Black Love Songs 2023	2022-12-14	3	260255	False	3
6a5bWYvb5zTxPyhyhcz3WG	Die For You	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Driving Music	2022-12-16	0	260255	False	0
2HdgAjQMeTBuGNCNPETL1b	Blinding Lights	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	94	Cañonazos de Pop en Diciembre	2022-12-16	0	201573	False	0
3oycdLkL8uL83g6xIDiGRC	Die For You	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	94	Mega Pop Hits	2022-12-16	0	260255	False	0
7GkJMWlQfkERJFT81ptWr5	Blinding Lights	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	94	Mega Pop Hits	2022-12-16	0	201573	False	0
7znsR5JdwEWOiAcmscDA45	Die For You	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	New Year's Eve 2023	2022-12-16	0	260255	False	0
74H4BXqpencVxFOpSl53L2	Out of Time	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Fresh Start 2023	2022-12-16	0	214190	False	0
6n9o5EwFFyx6PD2rcRyLil	Call Out My Name	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Winter Blues 2023	2022-12-17	0	228373	False	0
7sqC5YIcKUezSs2MMGKSoR	Blinding Lights	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	New Years House Party	2022-12-16	0	201573	False	0
3mw9AuNA0PhijrzrDPrSD1	Starboy	The Weeknd,Daft Punk	pop,filter house,canadian pop,canadian contemporary r&b,electro	54398701,9068262	96,81	95	Best Tunes of 2022	2022-12-16	0	230461	True	0
4pstw3ZUSb6zC0Yc06jbH9	Die For You	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Best Tunes of 2022	2022-12-16	0	260255	False	0
3w3lFi6Ir0HUaucTaXAUam	Can't Feel My Face	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	New Years 2023	2022-12-16	0	213520	False	0
2Dnvsf30e5dDMxb4Yt57NA	Call Out My Name	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	94	Mega Pop Hits	2022-12-16	0	228373	False	0
0GbnoR2Z5Sg2j42EdcTU9F	Blinding Lights	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	New Year's Eve 2023	2022-12-16	0	201573	False	0
4E9N6E1hklXcTX7GhOPSli	Save Your Tears	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Mega Hits des Jahres 2022	2022-12-16	0	215627	True	0
3HGB8SSzDjBNFH5ApXSPRO	Save Your Tears	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	94	Party Deluxe 2022/2023	2022-12-16	0	215627	True	0
3QvJM6ArlXmUxWdNoa6kSI	Die For You	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Mega Hits des Jahres 2022	2022-12-16	0	260255	False	0
3TyzQWDAxOTpBlcapiTmMN	Prisoner	The Weeknd,Lana Del Rey	canadian pop,pop,canadian contemporary r&b,art pop	54398701,19408379	96,89	95	Winter Blues 2023	2022-12-17	0	274960	True	0
1DUiSd24n0M70v8oCaEqDq	Save Your Tears	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	90	Silvester 2023	2022-12-16	0	215627	True	0
0Q5VnK2DYzRyfqQRJuUtvi	LOVE DIVE	IVE	k-pop girl group	1486025	74	183	LOVE DIVE	2022-04-05	72	177186	False	83
2DwUdMJ5uxv20EhAildreg	Cookie	NewJeans	k-pop,k-pop girl group	1099683	75	183	NewJeans 1st EP 'New Jeans'	2022-08-01	81	235562	False	80
59u8Iu6cAugFqtA1avGFRT	Cơn Mưa Xa Dần	Sơn Tùng M-TP	v-pop,vietnamese melodic rap	3898710	58	183	SKY DECADE	2022-10-06	49	196923	False	54
45PPoUgqs3JrhkZGEzSUHT	3107 4 (feat. Erik, Nâu)	W/N,ERIK,Nau	indie viet,v-pop	395550,746033,1636	52,49,47	182	3107 4 (feat. Erik, Nâu)	2022-07-31	41	213913	False	53
5Fmtix3LkYpcXI7nVFpEyC	Quá Khứ Đôi, Hiện Tại Đơn	Đức Phúc	v-pop	837955	50	183	Quá Khứ Đôi, Hiện Tại Đơn	2022-09-24	42	310769	False	53
5uOshbNqgCj1s4srEeQXOe	Shay Nắnggg	AMEE,Obito	vietnamese hip hop,v-pop,vietnamese melodic rap	823970,70871	53,43	183	Shay Nắnggg	2022-06-06	43	208301	False	54
64qXPpH0c7GkJOQcUj79Ia	Cô Đơn Trên Sofa	Hồ Ngọc Hà	v-pop	455052	43	183	Cô Đơn Trên Sofa	2022-10-19	43	263362	False	55
1AZjCZSGEjlxUufFQwSszF	Wild Flower (with youjeen)	RM,Youjeen	k-rap	12005881,2433	81,42	183	Indigo	2022-12-02	55	273499	False	60
6UdpjBhLNMFl3dH46iXlGi	Nắng Ấm Ngang Qua	Sơn Tùng M-TP	v-pop,vietnamese melodic rap	3898710	58	183	SKY DECADE	2022-10-06	49	195697	False	54
6OcOCgmPa1a57xAAF7qKkW	Querry	QNT,Trung Trần,RPT MCK	vietnamese trap,vietnamese hip hop,v-pop,vietnamese melodic rap	92363,2186,271841	42,50,56	183	Querry	2022-06-01	41	230663	False	53
3bZGGKrMQLDGg18y2QqKFF	See Tình	Hoang Thuy Linh	v-pop	683903	59	183	See Tình	2022-02-20	49	185002	False	61
3rWDp9tBPQR9z6U5YyRSK4	Midnight Rain	Taylor Swift	pop	64023844	100	182	Midnights	2022-10-21	95	174782	False	90
5Fx8zxEEaPMkwzM00JFr3N	Tự Sự - Original Soundtrack from "Qua Bển Làm Chi"	Orange,Thuan Nguyen	v-pop	224730,18	53,36	183	Tự Sự (Original Soundtrack from "Qua Bển Làm Chi")	2022-05-20	42	257000	False	54
4N99EuIjwSSFFFMDfTeOLU	Em Không Khóc (feat. Vũ Phụng Tiên)	buitruonglinh,Vũ Phụng Tiên	indie viet,v-pop	113454,1248	51,37	183	Em Không Khóc (feat. Vũ Phụng Tiên)	2022-03-28	42	269624	False	53
6mnkGSgd8eHVv1C38pDP9o	Người Như Anh	Mai Tiến Dũng	v-pop	4865	38	182	Người Như Anh	2022-10-20	42	290624	False	54
04bm7NsIhRfTlLGDoKMEw8	Có Không Giữ Mất Đừng Tìm	Truc Nhan	v-pop	665138	47	183	Có Không Giữ Mất Đừng Tìm	2022-05-12	43	215908	False	55
1WCAkmmTM06in2ojuQ9CK5	Ai muốn nghe không	Đen	vietnamese trap,indie viet,vietnamese hip hop,v-pop	2894709	58	183	Ai muốn nghe không	2022-06-12	41	307500	False	53
49iPCmLYg3SS8r2MXcbR1N	Lonely	RM	k-rap	12005881	81	183	Indigo	2022-12-02	55	166020	True	47
1wtOxkiel43cVs0Yux5Q4h	Snow On The Beach (feat. Lana Del Rey)	Taylor Swift,Lana Del Rey	art pop,pop	64023844,19408379	100,89	182	Midnights	2022-10-21	95	256124	True	88
3p4N6mBFv42M8dI8SUoPre	Still Life (with Anderson .Paak)	RM,Anderson .Paak	escape room,k-rap	12005881,2267777	81,79	183	Indigo	2022-12-02	55	175328	False	51
3hxfMsWQOcS2o68G62SpuU	Chưa Quên Người Yêu Cũ	Ha Nhi	v-pop	51045	52	183	Chưa Quên Người Yêu Cũ	2022-08-03	42	302465	False	54
2sXaFMTkBHYrEgfGJ2y27a	No.2 (with parkjiyoon)	RM,parkjiyoon	k-rap,classic k-pop	12005881,31458	81,41	183	Indigo	2022-12-02	55	193963	False	46
2hMvhh9FiCB6njOYR7tkT8	Change pt.2	RM	k-rap	12005881	81	183	Indigo	2022-12-02	55	114026	True	48
3F3PuqGinS2T1ePmjUTw9t	Yun (with Erykah Badu)	RM,Erykah Badu	afrofuturism,r&b,alternative r&b,neo soul,urban contemporary,k-rap,hip hop	12005881,2509347	81,65	183	Indigo	2022-12-02	55	233688	True	47
3ZCuqvHYhjDlliRH9oCs77	Hectic (with Colde)	RM,Colde	chill r&b,korean r&b,k-rap	12005881,336677	81,57	183	Indigo	2022-12-02	55	226189	False	46
07qrA1FxZpXy383wX3IDEb	Boy With Luv (Feat. Halsey)	BTS,Halsey	pop,indie poptimism,k-pop,etherpop,electropop,k-pop boy group,dance pop	58715441,18990788	92,83	183	Proof	2022-06-10	85	229773	False	69
0Cuwd86fyu0lPVokzTp8Hu	Closer (with Paul Blanco, Mahalia)	RM,Paul Blanco,Mahalia	indie anthem-folk,indie r&b,pop,r&b,alternative r&b,neo soul,uk contemporary r&b,k-rap	12005881,33871,819138	81,49,63	183	Indigo	2022-12-02	55	196507	False	48
3PgnXyzWXrEoE0oQdLMF3M	All Day (with Tablo)	RM,Tablo	korean r&b,k-pop,k-rap	12005881,218150	81,47	183	Indigo	2022-12-02	55	186186	True	48
2tg8L2ls1k19B2SvRKBnJh	Hẹn Ước Từ Hư Vô - Live	Mỹ Tâm	vietnamese singer-songwriter,v-pop	2004050	50	183	Hẹn Ước Từ Hư Vô (Live)	2022-03-02	41	247553	False	53
0q4qgu46KguLo6VYiCVPk8	Sacrifice	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	93	NYÅR	2022-12-17	0	188918	True	0
6l9LUROBdmIecsKl1FP4jg	Blinding Lights	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	93	New Year, New Me	2022-12-17	0	201573	False	0
1mrS1j5cwaffpXsthTb2Qx	Forg_tful (with Kim Sawol)	RM,Kim Sawol	k-indie,korean indie folk,korean singer-songwriter,k-rap	12005881,18876	81,37	183	Indigo	2022-12-02	55	162295	False	46
7ECffhBGjQxTp2ObcD7QKF	Call Out My Name	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Noel Nô Em	2022-12-17	0	228373	False	0
67FrdkxOyQsyCKidBnCi8E	Die For You	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	94	This is Pop Hits	2022-12-16	0	260255	False	0
6uxuJ8Fr1AAfSPJUF9N1yr	Bước Qua Mùa Cô Đơn	Vũ.	vietnamese singer-songwriter,indie viet,rock viet,v-pop	1385364	59	182	Một Vạn Năm	2022-09-09	57	278823	False	54
5WG94TpvxPCcYWDRh9E3LG	Out of Time	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Driving Music	2022-12-16	0	214190	False	0
50jGu6UgtpbFytgMPppvlX	Take My Breath - Single Version	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	93	NYÅR	2022-12-17	0	220196	False	0
2iAk5AwTklyS95hDy0aZ3R	Starboy	The Weeknd,Daft Punk	pop,filter house,canadian pop,canadian contemporary r&b,electro	54398701,9068262	96,81	94	Krafttraining 2023	2022-12-17	0	230461	True	0
3jvNANJPWkUNWFFcDDOg83	Blinding Lights	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	94	Krafttraining 2023	2022-12-17	0	201573	False	0
2VVPuA2NZcWvmdUNz3fAGN	Save Your Tears	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	NEW YEAR DANCE PARTY 2023	2022-12-16	0	215627	True	0
7C4StIEqZGOEP6tTCVNPvr	Save Your Tears	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	94	Krafttraining 2023	2022-12-17	0	215627	True	0
2xpT8CUGBs6Up0SIuIltoy	Blinding Lights	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	Driving Music	2022-12-16	0	201573	False	0
7foOKaD1hNzspHhMBfbL0c	Save Your Tears	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	94	Party Playlist	2022-12-16	0	215627	True	0
1CEfsgezrh5Kz7LIfrKNyF	Can't Feel My Face	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	94	Party Playlist	2022-12-16	0	213520	False	0
0naVx9FzYlE0aJv4uaegHl	Blinding Lights	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	NEW YEAR DANCE PARTY 2023	2022-12-16	0	201573	False	0
59Mve9x7xl5rEAGp9zUIZY	Blinding Lights	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	New Year, New Energy	2022-12-16	0	201573	False	0
0y4bIAApvboQDZTOhWjuHD	Save Your Tears	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	95	New Years House Party	2022-12-16	0	215627	True	0
18a1PxhJjaJVmGu1sGJ9su	Take My Breath - Single Version	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	94	Krafttraining 2023	2022-12-17	0	220196	False	0
5NISJ00DHeSkfNoym9o162	Blinding Lights	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	94	Party Deluxe 2022/2023	2022-12-16	0	201573	False	0
1dnqfVPjaItFMWaYjVg9bI	Can't Feel My Face	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	94	Party Deluxe 2022/2023	2022-12-16	0	213520	False	0
7opF2QJ8gzlxbV0eBIqszE	ngủ một mình	HIEUTHUHAI,Negav,Kewtiie	vietnamese hip hop,v-pop	314663,5133,2772	52,41,43	182	ngủ một mình	2022-11-17	41	181132	False	53
2dHHgzDwk4BJdRwy9uXhTO	Creepin' (with The Weeknd & 21 Savage)	Metro Boomin,The Weeknd,21 Savage	pop,rap,canadian pop,canadian contemporary r&b,atl hip hop	3399252,54398701,12273785	91,96,94	182	HEROES & VILLAINS	2022-12-02	90	221520	True	91
5expoVGQPvXuwBBFuNGqBd	Hurt	NewJeans	k-pop,k-pop girl group	1099683	75	183	NewJeans 1st EP 'New Jeans'	2022-08-01	81	177946	False	76
3ABi5sVjvEp08IQEKh8BmG	Yeah Yeah Yeah	BLACKPINK	k-pop,k-pop girl group	35313990	86	54	BORN PINK	2022-09-16	81	178923	False	72
3q5U9H4GzUPnJ6USUKH6h1	Bận Lòng	Pay,Phongkhin	v-pop	1363,871	34,35	183	Bận Lòng	2022-10-03	39	202500	False	51
07IvvImoTHgDlswo6DmNG1	Dáng Xấu	Low G	vietnamese hip hop	466894	56	183	Dáng Xấu	2022-12-09	31	150915	False	43
2DeraySaI3fomlDF6S2NZa	Bài này không để đi diễn	Anh Tú Atus	v-pop	2689	36	182	Bài này không để đi diễn	2022-10-17	41	178520	False	53
4FP8ngTVPu9nlPqoPACzzt	năm ngoái giờ này (after all)	Phùng Khánh Linh	v-pop	80628	50	182	CITOPIA	2022-11-11	54	206325	False	51
0IGUXY4JbK18bu9oD4mPIm	TOMBOY	(G)I-DLE	k-pop,k-pop girl group	4570666	76	181	I NEVER DIE	2022-03-14	72	174386	False	80
2QyOYFAxW2khNYee4yeT6r	Thiêu Thân	B Ray,Sofia,Chau Dang Khoa,Masew	vietnamese hip hop,v-pop	372322,1292,25808,441769	49,41,45,49	183	Thiêu Thân	2022-06-17	40	198788	False	52
5NxZpeMGUQ5T5At5xZM5Hf	Anh Tự Do Nhưng Cô Đơn	Trung Quân	v-pop	413342	52	182	Anh Tự Do Nhưng Cô Đơn	2022-11-10	40	315428	False	51
5aucVLKiumD89mxVCB4zvS	Rush Hour (Feat. j-hope of BTS)	Crush,j-hope	korean r&b,k-pop,k-rap	1068464,12807833	68,74	180	Rush Hour	2022-09-22	67	177302	False	79
53v3fUJWax0fbEFyoMfMOC	Là Do Em Xui Thôi	Khói,Sofia,Chau Dang Khoa	vietnamese hip hop,v-pop	192616,1292,25808	49,41,45	183	Là Do Em Xui Thôi	2022-01-18	40	290366	False	52
7rjtRM1AgmmraeTTX8tofW	THERE'S NO ONE AT ALL	Sơn Tùng M-TP	v-pop,vietnamese melodic rap	3898710	58	183	THERE'S NO ONE AT ALL	2022-04-28	42	172250	False	53
5vQyAs6eCsNbw6Va4DKYRm	căn gác mùa hè (sweet summer)	Phùng Khánh Linh	v-pop	80628	50	182	CITOPIA	2022-11-11	54	191105	False	51
6K2RhGsliOVLgj7iUaayuD	hai mươi hai (22)	Hứa Kim Tuyền,AMEE	v-pop	47927,823970	50,53	182	hai mươi hai (22)	2022-05-25	40	238986	False	52
78Sw5GDo6AlGwTwanjXbGh	Here With Me	d4vd	bedroom pop	414023	80	182	Here With Me	2022-09-22	80	242484	False	91
0IojBwrFi0lwPW1eE3BNdU	Sau Lưng Anh Có Ai Kìa	Thiều Bảo Trâm	v-pop	89381	39	183	Sau Lưng Anh Có Ai Kìa	2022-04-11	40	302640	False	52
296nXCOv97WJNRWzIBQnoj	FEARLESS	LE SSERAFIM		1092741	77	183	FEARLESS	2022-05-02	76	168437	False	82
7EyhPjrJzjx0fk2i7vUJCS	Pink Venom	BLACKPINK	k-pop,k-pop girl group	35313990	86	54	Pink Venom	2022-08-19	66	186964	False	78
5pbc99769AMASq8pREi52a	Kỳ Vọng Sai Lầm	Tăng Phúc,Nguyen Dinh Vu,Yuno Bigboi	v-pop	154651,96095,1863	43,37,36	183	Kỳ Vọng Sai Lầm	2022-09-26	40	221558	False	52
7e8Kt6pX4Y589CJL37mIWa	thay mọi cô gái yêu anh	AMEE	v-pop	823970	53	183	thay mọi cô gái yêu anh	2022-02-06	41	215257	False	52
6VhuP99TE6gYNQRJIlAWFD	Until I Found You	Stephen Sanchez	pop,gen z singer-songwriter	348235	78	182	Easy On My Eyes	2022-08-19	73	176666	False	84
7hzVxbVA6Y5t9YDzpSgdRS	Chạy Về Khóc Với Anh	ERIK	v-pop	746033	49	183	Chạy Về Khóc Với Anh	2022-01-26	41	223658	False	53
6Ho58vQUjGnBU9m8Z6uNcv	Tally	BLACKPINK	k-pop,k-pop girl group	35313990	86	54	BORN PINK	2022-09-16	81	184248	True	74
0OYyivKo7eLtmHzYagW60S	Quên Đặt Tên	Phạm Nguyên Ngọc,BMZ	vietnamese singer-songwriter,v-pop	38910,166	48,50	183	Quên Đặt Tên	2022-06-23	40	334137	False	52
0wPKDeY4fZXT6k9bzV0kx0	That's Hilarious	Charlie Puth	pop,dance pop,viral pop	18655834	84	182	CHARLIE	2022-10-07	74	144933	True	78
3pgwxYRPbYIC6C1J2FPge8	Diễn viên tồi	Đen,Thành Bùi,Cadillac	vietnamese trap,indie viet,vietnamese hip hop,v-pop	2894709,13,8	58,35,35	183	Diễn viên tồi	2022-09-13	41	349793	False	52
2QWEMqQMJR1KDf6hDjJOs6	Arson	j-hope	k-pop,k-rap	12807833	74	182	Jack In The Box	2022-07-15	76	159761	True	78
2At18rPHOuTEjGEppwGV0A	Peter Pan Was Right	Anson Seabra	alt z,gen z singer-songwriter,pop	852351	69	182	Peter Pan Was Right	2022-04-29	60	192497	False	71
1hIuSG6xV4RDgD8bDVKP7N	Dynamite	BTS	k-pop boy group,k-pop	58715441	92	183	Proof	2022-06-10	85	199293	False	64
5ACySwUCY89mWH3u38WD9m	Tệ Thật, Anh Nhớ Em	Thanh Hưng	v-pop	43266	37	182	Tệ Thật, Anh Nhớ Em	2022-04-03	39	344357	False	51
4h9wh7iOZ0GGn8QVp4RAOB	I Ain't Worried	OneRepublic	piano rock,pop	14700706	84	182	I Ain’t Worried (Music From The Motion Picture "Top Gun: Maverick")	2022-05-13	83	148485	False	95
1XkMxUilV0E3ChDERZJUEq	SEXY NUKIM (feat. RM of BTS)	Balming Tiger,Omega Sapien,bj wnjn,Mudd the student,RM	korean underground rap,k-rap	39652,12750,1283,20071,12005881	60,60,60,60,81	183	SEXY NUKIM (feat. RM of BTS)	2022-09-01	66	229937	False	77
21hB8x6QTEsTfIDENPcyXm	The Happiest Girl	BLACKPINK	k-pop,k-pop girl group	35313990	86	54	BORN PINK	2022-09-16	81	222025	False	72
4zFgUpC8z88A9aEo7dnRPN	Trên Tình Bạn Dưới Tình Yêu	MIN	v-pop	835468	54	183	50/50	2022-03-21	53	199266	False	56
11OxuU5y7ebAJyKaY8dOl0	Lý Do Nào Để Quay Lại Với Nhau	PAR SG,New$oulZ	vietnamese hip hop	31371,49	38,38	183	Lý Do Nào Để Quay Lại Với Nhau	2022-05-20	40	116142	False	52
3BnD2G2bRvtRiLssSQY8oE	Buồn Không Thể Buông	Trung Quân	v-pop	413342	52	183	Buồn Không Thể Buông	2022-09-30	40	255146	False	51
5jQI2r1RdgtuT8S3iG8zFC	Lavender Haze	Taylor Swift	pop	64023844	100	182	Midnights	2022-10-21	95	202395	True	90
37PyxXH5vlbNcYwxOHbfFn	A Veil of Mist	SPACESPEAKERS,Binz,JustaTee,Rhymastic,SOOBIN	vietnamese hip hop,v-pop,vietnamese melodic rap	133662,802483,615465,491930,845305	37,52,55,52,51	182	KOSMIK	2022-10-31	52	302000	False	51
0O6u0VJ46W86TxN9wgyqDj	I Like You (A Happier Song) (with Doja Cat)	Post Malone,Doja Cat	melodic rap,dfw rap,pop,rap,dance pop	39086677,23457812	88,87	183	Twelve Carat Toothache	2022-06-03	82	192840	True	89
2vRkwfiy4Se8ddUSkdMTmQ	Beautiful Monster	SOOBIN,Binz	vietnamese hip hop,v-pop	845305,802483	51,52	183	KOSMIK	2022-10-31	52	235354	False	53
4JzCFEc3O2UEdjKzevvFH5	For Youth	BTS	k-pop boy group,k-pop	58715441	92	184	Proof	2022-06-10	85	264480	False	77
5odlY52u43F5BjByhxg7wg	golden hour	JVKE	modern indie pop	1077566	80	181	this is what ____ feels like (Vol. 1-4)	2022-09-23	82	209259	False	90
1dUmmBh2nw8XzEI3au0uFs	Chết Trong Em	Thịnh Suy	vietnamese singer-songwriter,v-pop	359817	54	184	Door To Nowhere	2022-11-17	46	256663	False	52
30W4oqUjXkiX1C9YTEybeQ	Shirt	SZA	pop,r&b	9261451	92	184	TikTok Songs: Pop Hits 2022 | 2023	2022-12-16	0	181840	True	0
7bjNt4pubTtUYAb8BskJXm	Shirt	SZA	pop,r&b	9261451	92	184	Viral Pop Hits 2022 | 2023	2022-12-16	0	181840	True	0
4aI8X9RGeSVqpyalUrbjIk	Shirt	SZA	pop,r&b	9261451	92	184	TikTok Viral Hits 2022 | 2023	2022-12-16	0	181840	True	0
0I4DUBMrgw0WEotfRDQYrI	Shirt	SZA	pop,r&b	9261451	92	184	TikTok Pop Hits 2022 | 2023	2022-12-16	0	181840	True	0
6T0J2dfouuHI1MQ5YkbLoq	Shirt	SZA	pop,r&b	9261451	92	184	Viral TikTok Hits 2022 | 2023	2022-12-16	0	181840	True	0
4uUG5RXrOk84mYEfFvj3cK	I'm Good (Blue)	David Guetta,Bebe Rexha	big room,pop,pop dance,edm,dance pop,post-teen pop	25149207,7784701	89,84	182	I'm Good (Blue)	2022-08-26	86	175238	True	97
5xwBIieMMFUmLDgvG4DjFe	Fall In Love Alone	Stacey Ryan		114798	69	182	Fall In Love Alone	2022-05-13	73	205427	False	84
7h2zqUH4bYyknNUxsYnS5V	Như Anh Đã Thấy Em	PhucXP,Freak D	viet lo-fi	17282,54289	37,46	183	Như Anh Đã Thấy Em	2022-05-20	38	302000	False	50
5zSfwywpopZnxNn11CnXQt	Dreamers - Music from the FIFA World Cup Qatar 2022 Official Soundtrack	Jung Kook,BTS,FIFA Sound	k-pop boy group,k-pop	5382641,58715441,167875	80,92,77	182	FIFA World Cup Qatar 2022™ (Official Soundtrack)	2022-12-09	52	201391	False	63
